,name,geometry,probability
2091,288344219,POINT (144354.57638788386 472057.38188074174),2.7124846584694085e-05
2092,288343074,POINT (144494.01738439233 471932.55087559373),7.449092749905912e-05
2093,366059018,POINT (183065.26008893026 329952.5965628079),3.5968237385029065e-05
2094,366060014,POINT (183094.09310480094 330397.0935479165),7.28495478611832e-05
2095,366060025,POINT (183046.4761169749 330486.3775464883),3.413825956978785e-05
2096,366060012,POINT (183052.3331135054 330433.05854798877),0.00013387061443905833
2097,366061043,POINT (183231.60010709087 330943.27152698935),5.0418936095727237e-05
2098,366061042,POINT (183195.7392130824 330941.52542806754),6.081716488209531e-05
2099,172307069,POINT (86107.74256987058 453805.4166200386),0.00027400981020088037
2100,275303103,POINT (137832.5838710384 451887.6139558172),0.00018977982842028693
2101,275303097,POINT (137738.29387165123 451878.76695885573),0.0013062815725140228
2102,278304075,POINT (139089.32586999662 452245.1459174),7.175575597398169e-05
2103,277304137,POINT (138850.69786881722 452130.0479242981),0.00019598455921632712
2104,278304072,POINT (139255.51287078083 452322.48591257096),2.7026374011295162e-05
2105,380509007,POINT (190181.10875752525 554677.3172040039),8.599866989593385e-05
2106,380509004,POINT (190058.1487372243 554770.2682078688),7.607362584380877e-05
2107,381508016,POINT (190571.43281953427 554318.0301921326),7.871662845982285e-05
2108,381508018,POINT (190592.08882229627 554288.1381915733),4.418389632614429e-05
2109,600119491,POINT (233581.47284036188 579619.2554481175),0.0
2110,467558128,POINT (233561.77825547138 579446.4624486999),2.712988465398551e-05
2111,475562005,POINT (237523.47547277808 581396.8572953065),4.400782623720878e-05
2112,474563010,POINT (237292.0762835789 581780.8243055266),5.006448190781497e-05
2113,128217054,POINT (64334.83704442208 408673.76936735614),5.8634961948236415e-06
2114,128217053,POINT (64337.951049746356 408652.98036708473),6.036320924109817e-06
2115,235392087,POINT (117534.4241585753 496466.00879998616),0.00015883126922652628
2116,235392176,POINT (117620.30116507549 496448.70979733433),9.859982600366101e-05
2117,289342112,POINT (144897.1473716411 471476.64186019916),5.503630816672538e-05
2118,289342127,POINT (145017.24136781073 471340.4228556),6.719281937143198e-05
2119,290259034,POINT (145124.2661846333 429961.9985109359),2.3508073696542168e-05
2120,290259033,POINT (145294.9257636107 429974.74116551026),5.359365689854946e-05
2121,290343033,POINT (145078.67237249634 471513.9048545571),0.00011251445916218012
2122,290343003,POINT (144858.4483791486 471750.48786290153),0.00020910029704900878
2123,366062052,POINT (183139.35513515057 331209.9995214596),0.00015475052225983943
2124,366062028,POINT (183127.56115273255 331543.70951167686),0.00011933380674352789
2125,366062059,POINT (183124.95014883272 331450.92151455244),0.0001943779248811213
2126,366062058,POINT (183121.2071453968 331363.9785172952),5.830722705809441e-05
2127,367061038,POINT (183565.53304041448 330744.4175235349),0.00020606721305013015
2128,367061032,POINT (183647.84502397417 330700.1115225424),0.00018790729560167645
2129,173224092,POINT (86659.27776932323 412382.707605872),1.8967870367438847e-05
2130,173225006,POINT (86512.94317608204 412546.7084830631),7.78641419679542e-05
2131,173224054,POINT (86956.91007943741 411941.03046037763),8.328745605990907e-05
2132,173224084,POINT (86624.38515794883 412353.1674770395),9.389776733912574e-05
2133,220357003,POINT (110236.843936298 478838.9160110169),0.0004920578784059068
2134,220357005,POINT (110230.29693785057 478762.80201106076),6.578773102383604e-05
2135,376268144,POINT (188098.514667114 434342.14026786806),2.4514587662984823e-05
2136,376268145,POINT (188023.71166799637 434281.6112694099),2.3152494042577435e-05
2137,375268190,POINT (187803.54867884127 434265.92227532255),2.0261122163907745e-05
2138,375268155,POINT (187848.16267749955 434285.6872742594),4.391350747631536e-05
2139,600120758,POINT (119559.32300116651 404684.24023128016),2.271472851173179e-05
2140,239209059,POINT (119729.64194137097 404975.90613769484),2.5112750148658498e-05
2141,600118986,POINT (104129.79632649884 421305.20408983185),0.0001520919782325069
2142,600118988,POINT (104111.30935310184 421233.37766988925),3.771760611947803e-05
2143,465559134,POINT (232825.7444633611 579934.5404782704),2.226037679152524e-05
2144,465559135,POINT (232580.46711041455 579821.414487793),0.0
2145,240221071,POINT (120146.47393489943 410745.46417616407),0.0001302437313095423
2146,240222080,POINT (120282.51592208892 411063.5891742521),0.0004157266105403226
2147,292341181,POINT (146019.18388949567 470711.26732995425),4.820210159158954e-05
2148,292341185,POINT (146491.6283469654 470640.1068043722),6.669854746372796e-05
2149,298375006,POINT (149246.0678117247 487820.51578534156),2.5367792507972007e-05
2150,298375002,POINT (149349.76881053965 487779.01878191344),8.026016984164935e-05
2151,375268089,POINT (187457.4676930029 434189.5082841843),3.437146055326556e-05
2152,222370019,POINT (111459.50386153898 485178.8389830119),6.583882305520681e-05
2153,222370021,POINT (111167.32983676637 485441.122992555),0.00023847082707754703
2154,288258036,POINT (144375.1991717345 429306.4075286632),7.527768042145142e-05
2155,288258082,POINT (144340.18317421727 429378.79553054535),3.689195614892636e-05
2156,287259071,POINT (143571.43919035763 429665.8625586168),6.866453882843867e-05
2157,287259028,POINT (143499.72018972033 429618.8145604857),7.358015850554763e-05
2158,276363006,POINT (138061.20963319886 481988.24712624773),0.00010942892690691825
2159,375268193,POINT (187654.62068812226 434295.3802796611),2.7225523659829987e-05
2160,374268046,POINT (187343.95470014605 434215.6502875283),1.9464038598518792e-05
2161,389041101,POINT (194964.57252754603 320906.82153975975),1.0148012227501069e-05
2162,389041100,POINT (194927.22154457282 320961.82253866585),6.547562088755245e-06
2163,300229078,POINT (150290.4886845192 414777.6011886461),7.016377990281746e-05
2164,300229072,POINT (150226.56168366142 414740.84519030846),5.9005142519719925e-05
2165,300230125,POINT (150395.52669832532 415231.2591898819),7.007115921004776e-05
2166,300230126,POINT (150364.06869989945 415276.699191341),0.00018592874781971034
2167,161181103,POINT (80829.28984365023 390614.6785449688),9.276620315800111e-05
2168,161181198,POINT (80768.74088509796 390612.513547454),4.105837111167433e-05
2169,232191032,POINT (116416.75639981907 395914.1701829066),0.00016224291269874725
2170,231192053,POINT (115783.70351138804 396499.50021098624),0.00017374575375290083
2171,278313188,POINT (139181.25198896462 456744.7749497835),2.0282700068420087e-05
2172,278313191,POINT (139143.04899243554 456867.652951963),3.7113755145298765e-05
2173,600012714,POINT (104057.66745624748 420699.06449715217),9.734033695210437e-05
2174,600119001,POINT (103951.69279620424 420716.6860813239),8.321241510306652e-05
2175,600012700,POINT (103201.29349662559 417439.29678055417),0.00022046462945870445
2176,206233030,POINT (103047.02765203107 416967.5988722223),0.0001165131293554147
2177,600012711,POINT (103992.91559083285 420653.946869201),4.0812868380511794e-05
2178,600012693,POINT (103977.51001219793 420459.7607480513),0.00017754021133866037
2179,393217112,POINT (196721.18723830927 408938.2078277187),7.865308972413865e-06
2180,393217111,POINT (196629.4612494257 408892.00882959215),4.2384886730935125e-05
2181,308337063,POINT (154314.62328313547 468760.1455433907),5.466658522448521e-05
2182,307337074,POINT (153900.6952862725 468851.29655710893),7.21107063959372e-05
2183,261456047,POINT (130923.66338687514 528243.9313240636),2.0390510736222896e-05
2184,261455058,POINT (130761.39736714978 527642.299331401),1.7913316551134558e-05
2185,248256010,POINT (124038.52778600104 428238.67720805167),0.0001209546700141909
2186,248256254,POINT (124093.0347829456 428262.91520636604),0.00010651806150406898
2187,248358128,POINT (124110.04839673822 479385.72356591985),1.4312579141083166e-05
2188,248358131,POINT (124167.44639691235 479285.68756374833),0.00017614408886393272
2189,314177056,POINT (157430.1488091129 388724.30574766156),0.00013196061415591016
2190,314177061,POINT (157101.25480293948 388502.521756372),0.0005370250369422796
2191,381508021,POINT (190920.70787905745 554056.6551811098),5.2296846902780085e-05
2192,381509013,POINT (190953.28691250592 554573.2401766166),6.609920702246997e-05
2193,170264057,POINT (85499.67253749291 432348.36966774525),0.00021215274554486758
2194,170264058,POINT (85326.86357390243 432411.0006747686),5.4923386447155074e-05
2195,235392174,POINT (117534.38315847731 496488.8567999828),0.0001081839740536915
2196,234392074,POINT (117501.30315601245 496483.44680100604),0.00018898968473406784
2197,235393181,POINT (117964.99219008992 496603.0647866662),0.00017625655804123655
2198,235393184,POINT (117994.23319222865 496607.0707857628),7.870876933407029e-05
2199,235392172,POINT (117974.75319112794 496499.3527863719),7.984677416846327e-05
2200,235393178,POINT (117944.47218884324 496519.11578730965),0.00012437423693859723
2201,310537021,POINT (155238.54774792085 568917.2923220246),1.27044782595578e-05
2202,309535041,POINT (154648.73772807294 567892.0863482619),1.855605286332099e-05
2203,309535042,POINT (154669.24373011367 567990.9963469409),3.962452145751595e-06
2204,397332082,POINT (198784.24333176803 465956.9211565599),4.602797227045e-05
2205,397332084,POINT (198745.65534345762 466115.1691582269),1.603517668926537e-05
2206,600108351,POINT (86584.91618648947 460115.0854910224),5.033293335215613e-07
2207,203192012,POINT (101613.71403866357 396339.6547502084),0.00011124965973463416
2208,202192009,POINT (101493.35707570046 396387.0527552792),1.8345158535480728e-05
2209,211197038,POINT (105657.0087419727 398503.79461044865),3.9529876392533984e-05
2210,209196082,POINT (105126.4238942768 398311.584629367),0.00012086194819683704
2211,315179012,POINT (157688.6098380995 389616.36274506827),0.000266236824132741
2212,315178086,POINT (157769.39783370311 389495.6867419047),0.00013477276933174367
2213,171264079,POINT (85552.45852662534 432327.6846655872),6.518727874295255e-05
2214,309537007,POINT (154996.59874447816 568717.1963313617),1.573451526798008e-05
2215,302229002,POINT (151021.5516809308 414765.1151653068),0.0001967976731143899
2216,301229076,POINT (150964.29968308902 414826.0561677363),0.00015258847114796038
2217,305224186,POINT (152605.01558764893 412004.89108779957),6.970192880112113e-05
2218,305224187,POINT (152831.04559300886 412195.8590825871),5.9993817023768423e-05
2219,305224188,POINT (152871.56759381923 412225.2800816055),9.236021422638348e-05
2220,290344054,POINT (145152.2313862123 472018.22885487025),2.3976459737556942e-05
2221,290343035,POINT (145106.63338456262 471956.4178560132),9.415488153746228e-05
2222,390041170,POINT (195051.41049360976 320867.5195387204),0.0
2223,390041129,POINT (195025.46550237742 320857.9845398905),6.777151280105323e-06
2224,392286045,POINT (196400.57138746185 443048.3557371946),7.479345357887287e-05
2225,393285148,POINT (196537.74187701062 442872.8863622394),5.378345974321289e-05
2226,600060840,POINT (197753.73240509728 441964.7283428719),0.0001741454122855038
2227,396283032,POINT (198263.4245049618 441751.4510475898),0.00010403362266788435
2228,393285147,POINT (196542.12569767042 442885.90410220635),0.00015454393374446756
2229,391288089,POINT (195554.62545266913 444032.18178715854),6.405270808219622e-05
2230,391288105,POINT (195525.04053213683 444001.0251877614),3.449935562256038e-05
2231,600121661,POINT (125175.05088614133 479163.9200208835),3.972231221924458e-05
2232,250358125,POINT (125048.06004236404 479058.07813462615),0.0
2233,250358202,POINT (125322.75877104262 479326.08203666133),4.2019082746505e-05
2234,250358209,POINT (125412.16479340612 479374.8258439425),0.00010602113217045682
2235,332328027,POINT (166163.2751448324 464200.38114219235),0.0003214568505949476
2236,331328047,POINT (165589.57814112038 464067.05915924744),0.0007280432607527532
2237,91227033,POINT (45676.23343192183 413648.14553994895),1.2354148878790742e-05
2238,250355036,POINT (125088.23939594664 477642.71552842966),0.00019116426946267568
2239,250354087,POINT (125171.06539557963 477496.5905252251),0.00012676111543813393
2240,251369007,POINT (125942.03550245937 484582.71852189297),0.00027810368539844934
2241,253369181,POINT (126504.74151775977 484636.3685040689),0.000343902375901851
2242,252369164,POINT (126022.74050639417 484719.8785196488),0.00027798397786105703
2243,252369273,POINT (126440.64251647989 484661.8565061793),0.00017963180615462561
2244,316159075,POINT (158410.5004912402 379518.0896785003),0.0001719254898605077
2245,173264018,POINT (86961.20718254421 432157.1316104917),0.0001527701997900858
2246,173264013,POINT (86509.85830455316 432124.55062757235),0.00016208383988276033
2247,240222120,POINT (120270.47892680934 411487.8421787405),0.0002633246262250808
2248,240222129,POINT (120249.44492868533 411429.3851789483),0.0001404981311018574
2249,240222094,POINT (120099.88994255202 411055.1511808022),0.00032458739673397064
2250,240222130,POINT (120269.70692596147 411370.220177644),8.812947742155424e-05
2251,240222128,POINT (120267.55392647455 411404.6661780523),0.00024215973302219563
2252,414273008,POINT (207016.87124948145 436923.85278444714),6.892554167958241e-05
2253,413273054,POINT (206620.6382650938 436627.9477927891),0.00013601024523339996
2254,419440105,POINT (209850.3590775191 519874.47369407036),6.410321556634352e-05
2255,419440106,POINT (209847.68509827185 520049.22769313963),0.00012922693977440895
2256,419440103,POINT (209863.03012751156 520248.6226913982),9.009215723961298e-05
2257,419441011,POINT (209684.29410428513 520499.1676965296),6.0195993836610836e-05
2258,373232103,POINT (186658.58285119734 416357.6761473105),2.3403851335662935e-05
2259,373231133,POINT (186920.07814848912 415924.84037653625),6.082538040734665e-05
2260,298179022,POINT (149288.94799556074 389574.95257525006),0.0005430407376515602
2261,299178026,POINT (149978.91934232847 389332.936841939),0.00027975692926665444
2262,239193027,POINT (119576.56783952967 396781.9402033525),6.993463643880083e-05
2263,240193024,POINT (120087.81082606585 396776.90905462357),7.729428646869797e-05
2264,260365040,POINT (130021.14255962326 482683.49238630844),0.0002393044194963684
2265,260365039,POINT (130064.6125602801 482679.60038489755),0.00010018244794209396
2266,260365041,POINT (130125.36456321902 482783.8733832618),0.000235437308589278
2267,320179030,POINT (160400.38309504493 389645.95612375374),4.345340969323601e-05
2268,321179039,POINT (160542.59982478074 389666.0186596359),4.541961855619247e-05
2269,322179082,POINT (161381.2258226416 389782.8336354095),5.762292653422244e-05
2270,322180036,POINT (161157.48383787897 390181.839644462),7.26108235207676e-05
2271,396333062,POINT (198037.12737423318 466624.7361811216),0.00016593770261614458
2272,396333051,POINT (197856.09653688662 466551.84780632274),0.00012167863887316071
2273,396333058,POINT (198051.8613702721 466568.88018050086),9.44316137357159e-05
2274,397332083,POINT (198700.10434185452 466099.93515954405),9.60538591926567e-05
2275,209344151,POINT (105001.63894349459 472515.95316530095),0.0004877263485229255
2276,208343046,POINT (104249.7809458494 471965.25518846465),0.00022936935415705329
2277,209345057,POINT (104869.8149323529 472672.76817004516),0.0
2278,209344073,POINT (104720.82793767776 472450.31917432474),0.00015089078860076454
2279,193210031,POINT (96513.21416862434 405492.2170258405),2.5662207310970215e-05
2280,191211040,POINT (95875.64974187726 405572.64893173083),4.317477149042931e-05
2281,245364293,POINT (123057.87939972417 482467.82160871034),0.000212119617943757
2282,245364295,POINT (122962.69639679816 482446.1296116975),0.00013215597410489062
2283,244365095,POINT (122224.34537564266 482548.7006355871),0.00015375904779543008
2284,244365076,POINT (122109.71837250992 482605.19663939724),0.00030716029041620086
2285,245364298,POINT (122680.32638757094 482320.0856204067),8.868190337191129e-05
2286,245364297,POINT (122621.51438617709 482362.4476223994),0.00010396070673261448
2287,327159022,POINT (163684.49044664056 379550.6375225304),0.00044078041565558357
2288,327159023,POINT (163568.99144845968 379558.662525918),9.337954582703433e-05
2289,312174018,POINT (156265.3817575374 387063.1357739031),0.000204015163290248
2290,312175013,POINT (156202.3647720624 387486.7357780932),7.346254906498298e-05
2291,499455091,POINT (249684.15092548358 527666.726040776),1.9889157482964832e-05
2292,498455019,POINT (249157.92349084854 527845.8100617513),4.992983633781124e-05
2293,455450258,POINT (227562.71261699667 525071.2989811845),3.3598240440036966e-05
2294,455450199,POINT (227514.00958491184 525055.045983241),2.7572798770530743e-05
2295,487361062,POINT (243829.86663376886 480940.21572978573),5.414262059770148e-06
2296,487361057,POINT (243753.59159304402 480887.0967327176),7.529483629069816e-05
2297,196268094,POINT (98076.06260054384 434270.52920509677),0.0006519821216445296
2298,195269131,POINT (98010.22564198199 434402.78644853993),0.00012590413924096062
2299,600110973,POINT (97802.55528658953 434545.82007735217),0.00013185934133029767
2300,195269134,POINT (97713.81763965815 434572.76822086296),0.0
2301,485322001,POINT (242941.41023932703 461427.2768671949),1.4055896799755887e-06
2302,485322006,POINT (242972.41925823185 461475.0698661206),1.9067903899539294e-06
2303,206223044,POINT (103348.99105234166 411707.6020534998),5.5809520758977824e-05
2304,206223038,POINT (103379.90881280001 411755.58681274153),0.00012764826669745262
2305,322179079,POINT (161043.5778234168 389729.91164511314),0.0001311185257754723
2306,322179077,POINT (161361.99782117744 389735.21863569325),6.11326818299498e-05
2307,324159074,POINT (162279.13046174578 379502.6535635243),0.00011734837575073413
2308,325158005,POINT (162663.05445656204 379473.65255218174),0.00014357901858360068
2309,397333026,POINT (198553.20837316735 466533.62216533825),0.0001568042368825351
2310,397332087,POINT (198713.32034232293 466104.4041591613),3.7016939183146834e-05
2311,196263068,POINT (98074.91578904541 431698.2441855238),0.00095646920325177
2312,195262144,POINT (97600.20890066278 431384.8022009387),0.0018591664147260395
2313,197265060,POINT (98567.12164247967 432506.10317331855),0.0002551925445097463
2314,196266131,POINT (98370.62663373888 433113.7661853385),0.0007493025688583834
2315,207225042,POINT (103971.8026317076 412733.86179880035),0.00015401982168109565
2316,207226044,POINT (103675.33867476517 413321.8618154523),0.00023669087751260575
2317,240222079,POINT (120267.7119240244 411098.64417512616),0.00040029932724651825
2318,240222131,POINT (120229.3509281811 411081.05817634816),8.585622392366744e-05
2319,317159037,POINT (158660.08349116184 379554.02967110486),0.00012640349733034157
2320,316159076,POINT (158408.54049196932 379538.999678616),0.0002202214063429894
2321,312174022,POINT (156105.1097615381 387164.3097793268),6.463329705957524e-05
2322,312174015,POINT (156121.38675991786 387118.0607785882),0.0005017865870215225
2323,314177059,POINT (157091.2268046932 388553.4167569649),8.822391349667133e-05
2324,313176042,POINT (156987.91880272995 388483.32175970345),3.722653448566412e-05
2325,499455178,POINT (249621.97688004226 527699.0430431438),1.1480053309017943e-05
2326,499455180,POINT (249754.56402854482 527724.8050371063),1.0770103236824014e-05
2327,454450229,POINT (227416.6065998261 525018.3239473902),4.9224705383050576e-05
2328,454450225,POINT (227461.7277948182 525015.241045626),3.8599074789194404e-05
2329,465508091,POINT (232914.4871091643 554096.4615459741),1.0649621674241563e-05
2330,465507109,POINT (232882.6280431683 553989.2635479436),4.004495855984073e-05
2331,176220069,POINT (88393.50873777241 410113.21538788587),3.365011168898219e-05
2332,176220070,POINT (88352.08773929894 410231.40339051414),3.261630069078681e-05
2333,299260005,POINT (149873.61566880168 430357.39242179954),3.319377955381233e-05
2334,600122679,POINT (149793.49038466823 430211.47588287096),0.0
2335,600122681,POINT (149794.4651444569 430204.6579527721),0.0
2336,300261012,POINT (150275.89917179022 430504.07835044834),4.059888097515629e-05
2337,298260017,POINT (149352.73779629738 430206.68604691676),2.7954205301778125e-05
2338,298260016,POINT (149245.5101653162 430159.50537987537),0.0002918469699211
2339,196263069,POINT (98101.9167466947 431662.46511423535),0.0005395052010158726
2340,196263072,POINT (98267.77780859219 431769.64774883585),0.00047584557444741685
2341,269305093,POINT (134576.32592135557 452589.37906915805),0.000277750518360877
2342,269305192,POINT (134647.604919887 452561.44806657004),0.00016357196559870467
2343,326158057,POINT (163142.50045137605 379486.60953818075),7.31480132325403e-05
2344,326159009,POINT (163477.1144483841 379521.98852850014),8.691125242592982e-05
2345,340297016,POINT (170449.52267183753 448969.36590022454),6.266546740429571e-05
2346,340297014,POINT (170469.74467461617 449060.9589003654),9.528649294626956e-05
2347,340297019,POINT (170078.91467134375 448883.8379107144),4.237430498494059e-05
2348,340297013,POINT (169961.31867397396 448945.67391477444),0.0001470236675574551
2349,194269219,POINT (97089.92774790527 434561.7472440676),0.0005975294785089399
2350,194269268,POINT (96965.74644988166 434557.69871867524),0.0
2351,197264252,POINT (98966.03959715608 432147.45815560437),0.0003270185610823468
2352,197264120,POINT (98657.50763317171 432411.79816921015),0.0003551218780207067
2353,250354090,POINT (125333.08839386501 477142.54851869936),2.186097502597654e-05
2354,250354012,POINT (125318.46339422293 477189.9555193446),2.706943859569287e-05
2355,600096719,POINT (234598.11992925257 444456.54070480674),4.237063295999537e-06
2356,469289159,POINT (234878.49685836968 444923.139478155),1.3403252309319691e-06
2357,600119084,POINT (167817.48288545242 415893.247815716),8.47050922524179e-06
2358,335231173,POINT (167855.03434286217 415831.76646401826),2.7683904669360555e-05
2359,335231193,POINT (167884.0446134159 415561.1796605225),3.0250557228904322e-05
2360,271361119,POINT (136102.97759083493 480778.94918490556),0.00015944720462171067
2361,271361254,POINT (136673.7315858811 480401.27516521205),7.24300633659625e-05
2362,353258040,POINT (176926.4169058108 429479.34253614576),3.704385497295928e-05
2363,353258030,POINT (176818.67690181683 429291.78853743896),0.00023533153173305
2364,354260134,POINT (177287.5830365657 430037.3042811296),0.00010918981029021423
2365,354260133,POINT (177244.11891898315 430069.3035326683),0.0001786226207515022
2366,419441012,POINT (209657.33509566562 520495.2326975456),8.244286163915263e-05
2367,419439063,POINT (209822.8240705252 519884.81569502497),0.00021673185016143502
2368,453449039,POINT (226884.73920203367 524953.0360089305),5.7489552961505135e-05
2369,453449036,POINT (226934.85148972512 524951.0584669632),4.071379886349466e-05
2370,454450226,POINT (227402.40053437778 525107.2619872455),4.2750859111721666e-05
2371,454450167,POINT (227394.82252176644 525074.7569878016),4.400608156023462e-05
2372,454450227,POINT (227312.7954666804 525042.1269913084),4.6566619205441534e-05
2373,197264251,POINT (98699.37763446696 432287.5541666782),0.00011056961847607556
2374,197265061,POINT (98606.1046357606 432503.97817184275),0.00011836566428236624
2375,202258051,POINT (101195.64539405891 429098.3530475539),0.00014809682198889022
2376,202258053,POINT (101162.91839571473 429171.09104938485),1.8841680599881874e-05
2377,362271044,POINT (181066.27102133073 435632.27347504057),0.0001583065214120332
2378,600029882,POINT (148601.34956019328 487749.1984658153),8.890823988512078e-05
2379,297375002,POINT (148646.77981106535 487782.6268044436),2.3649089577149097e-05
2380,179262091,POINT (89775.40857980562 431406.48549779836),5.942889652843043e-05
2381,179262018,POINT (89811.81957504964 431373.76849618054),0.0
2382,187321150,POINT (93759.93173149497 460667.85550604726),0.0003674436158548462
2383,187321133,POINT (93459.09300245442 460455.08793567953),0.0002602196403975014
2384,275303096,POINT (137680.94387180702 451864.8999606334),0.0012886407986418878
2385,275303102,POINT (137779.26787049134 451848.38295725884),0.00018110087882788664
2386,355261046,POINT (177808.98892351912 430616.4035217428),0.0001691545342467973
2387,355261047,POINT (177959.47592745663 430835.15451950923),0.0002850845011677267
2388,455450263,POINT (227531.475229067 525032.1883227305),3.456973698291652e-05
2389,455450261,POINT (227691.8851938983 525042.782076292),5.9253002832041964e-05
2390,455450256,POINT (227726.3462573558 525056.7970148153),4.1801211907027504e-05
2391,456450039,POINT (228127.9179525628 525104.723958511),2.193401944282321e-05
2392,456450038,POINT (228230.11256769096 525125.5185242917),0.00010689260748048686
2393,463510064,POINT (231878.48342404913 555150.1225832412),7.983699038853727e-05
2394,463510097,POINT (231919.58444662488 555093.6815818421),1.1597285853987803e-05
2395,464509059,POINT (232295.54670826276 554753.6425680823),1.8482022132709186e-05
2396,465509097,POINT (232583.14496070548 554656.3205566058),1.9484070694662576e-05
2397,465507108,POINT (232944.34808900233 553942.1295456279),2.7919098837816225e-05
2398,466508087,POINT (233351.92361997438 554326.8335262666),1.3975169741311917e-05
2399,466508081,POINT (233424.91168930594 554314.6505232701),1.208275950541583e-05
2400,196265091,POINT (98428.95563723364 432922.3541816906),0.00015699005570556703
2401,193211130,POINT (97081.65584360102 405937.5152471864),5.2840625230594906e-05
2402,193211133,POINT (96963.37598898394 405857.01501116616),2.986867126349363e-05
2403,366059073,POINT (183067.98908532335 329885.10456488637),2.654624025781527e-05
2404,366062022,POINT (183223.82012087465 331209.39951905457),0.000104335286803218
2405,366062057,POINT (183152.30414314257 331427.46651447844),3.122104636692844e-05
2406,366062021,POINT (183138.19412564184 331002.4085278486),3.489229626650304e-05
2407,366062056,POINT (183145.1291291644 331102.7405245717),2.1649792133303374e-05
2408,366060026,POINT (183030.80910172954 330102.76555902796),3.614359792160913e-05
2409,362272011,POINT (181395.5020311775 436128.39047008613),0.00016647489896693993
2410,220187084,POINT (110236.0766854466 393842.3183989785),0.00012853914082839717
2411,220186130,POINT (110421.4384721093 393141.33803678217),0.00021668005675579778
2412,175221016,POINT (87988.67879777645 410912.1344106399),0.0
2413,175221102,POINT (87977.07482433875 410747.98140977585),2.7287566020852213e-05
2414,276304169,POINT (138387.81487151844 452088.7669391848),0.00013580147681629056
2415,277304159,POINT (138512.77086816757 452001.37593435583),0.00012264654524254506
2416,277306106,POINT (138526.10389774022 453125.3999430363),0.00016860844223625773
2417,277306107,POINT (138603.13390283476 453340.9559422343),0.0003322137012668411
2418,357039022,POINT (179028.11025016644 319942.71106186125),0.00011651999704000728
2419,358040021,POINT (179337.1172215788 320238.36103949783),6.700525882011513e-05
2420,498455025,POINT (249270.4585932935 527825.6330570752),2.0949884013982725e-05
2421,207224053,POINT (103819.97122361479 412337.00803105574),0.0001016677946761414
2422,207224050,POINT (103748.96624416602 412243.868492941),0.000109375266932846
2423,186261042,POINT (93070.11086401487 430979.7003692085),0.00028476327074142976
2424,185261056,POINT (92871.87091359784 430926.3263763525),6.747014112528117e-05
2425,267308052,POINT (133574.38397046106 454199.1541150582),0.00012395802694478827
2426,267308051,POINT (133597.59997226653 454287.62111496716),4.2054792063589996e-05
2427,366061047,POINT (183379.0420790747 330881.8875246438),3.9684155705860865e-05
2428,367061039,POINT (183747.0840044504 330655.487521077),9.225089242484345e-05
2429,367061033,POINT (183828.37898633385 330576.2665212024),5.819924130535183e-05
2430,354260136,POINT (177330.65692384096 430263.6755320327),0.0003898569661612192
2431,354260135,POINT (177272.982925279 430259.0165336267),5.634525850421698e-05
2432,355261033,POINT (177787.01192498117 430638.2695225656),0.0004948587212816388
2433,355260030,POINT (177660.12992285326 430485.5615247429),0.00010284996702771178
2434,469561148,POINT (234480.27388252653 580608.28241405),6.390591671211601e-05
2435,468560037,POINT (234082.8832927582 580452.6524294642),0.0001452984190986844
2436,470562115,POINT (235107.5839269364 581128.5313902835),5.893367914501362e-05
2437,469561241,POINT (234688.58823412185 580801.2034061722),5.929145722608382e-05
2438,335230003,POINT (167812.60060477137 415270.9336597597),5.268361712998846e-05
2439,467560148,POINT (233615.13665364945 580404.4834478145),0.0
2440,467560147,POINT (233609.98460382453 580279.0244478374),0.0
2441,467560138,POINT (233680.18368546022 580246.510445027),0.0
2442,467559068,POINT (233578.74932563026 579586.6314481876),9.366214847783491e-05
2443,467557069,POINT (233774.09630885275 578791.721439646),0.0
2444,236379134,POINT (118062.08821469288 489920.9097806402),0.00025886960900286404
2445,236379131,POINT (118042.26721376803 489834.01078117674),3.2828030720400383e-05
2446,236379136,POINT (118035.35721396985 489586.5527811328),5.641205786962496e-05
2447,236379135,POINT (118050.59721424415 489833.4727809122),5.622796642150589e-05
2448,409538149,POINT (204763.79761320754 569388.3465793548),1.7987810328403145e-05
2449,409539060,POINT (204560.8795354493 569574.206586003),1.8791821880618738e-05
2450,410538080,POINT (205032.03970315313 569011.9305712165),2.8410823042102432e-05
2451,409538163,POINT (204925.7566691348 569177.3235743631),3.113492514852487e-05
2452,106216096,POINT (53295.63489412086 408272.8258308547),1.5709526833765316e-06
2453,106216095,POINT (53253.837937329685 408268.8368326021),2.4714002956013194e-06
2454,600126984,POINT (220358.29451813237 577448.6845420954),7.931831958316198e-05
2455,356560044,POINT (178297.74683696582 580077.0804690006),1.8843490470047706e-05
2456,356560045,POINT (178176.19982349258 580091.5364731103),2.2225075665197667e-05
2457,237381084,POINT (118508.24623884555 490694.1587673901),0.0001588693592557357
2458,236381062,POINT (118466.25723653373 490620.7857686377),2.722543443802407e-05
2459,238382018,POINT (119116.81527325424 491483.767749005),0.0003757945578153561
2460,237382103,POINT (118780.66125412681 491055.87975917093),0.0002095207361173142
2461,236378232,POINT (118045.79121482125 489475.68178068864),0.00011117572515354072
2462,236379086,POINT (118071.41921545012 489824.90678025124),0.0002272359946049635
2463,400403024,POINT (200288.54165454736 501555.7655652329),0.00011089402955864579
2464,600125804,POINT (48648.34221318956 412207.63013844896),1.2949044892090408e-16
